32,0.00298372,9.664e-05,8.7619e-05,9.1222e-05,7.4889e-05
32,0.00183085,7.3309e-05,0.000115881,9.3838e-05,0.00017548
32,0.00278645,7.7207e-05,7.0134e-05,0.00011063,5.0183e-05
32,0.00509831,0.000993057,7.5363e-05,5.9065e-05,5.5475e-05
32,0.00144227,0.000151486,0.00141724,6.9426e-05,6.2525e-05
64,0.00368034,0.00258692,0.00318087,0.000720295,0.000268383
64,0.00294429,0.00175491,0.0082863,0.000967082,0.000207058
64,0.00860578,0.000356362,0.000389798,0.000310856,0.00228779
64,0.0120085,0.000454923,0.00032573,0.000239934,0.000217489
64,0.00400552,0.000346188,0.00146281,0.000727873,0.000745376
128,0.00416929,0.00968348,0.00173206,0.000927806,0.000837312
128,0.00406859,0.00238662,0.00168195,0.000790561,0.000768003
128,0.0152609,0.00154103,0.00165027,0.00107948,0.00094422
128,0.00406699,0.00592695,0.00164863,0.00130096,0.00291445
128,0.00404047,0.00684037,0.00202841,0.00116283,0.000721738
256,0.0104821,0.00775425,0.0110288,0.00355624,0.00316051
256,0.0127311,0.0156369,0.0158148,0.0128755,0.00905692
256,0.0192492,0.0074478,0.00965195,0.00840957,0.00290431
256,0.0196027,0.00775504,0.0108673,0.010647,0.00282947
256,0.0144291,0.0128412,0.018405,0.0132219,0.00373482
512,0.0511706,0.0615578,0.0546448,0.0196366,0.0201392
512,0.0489445,0.0705363,0.067536,0.0118694,0.0256691
512,0.0553775,0.0441877,0.0575263,0.0139486,0.0136626
512,0.064285,0.033159,0.047552,0.02937,0.0218821
512,0.0310071,0.0432488,0.0665435,0.0262621,0.016203
n tuplas,Tiempo de contruccion,Array Ordenado,Array Ordenado Optimizado,Heap,Heap Optimizado
32,0.0039766,0.00010372,9.0027e-05,7.9716e-05,7.8429e-05
32,0.0022607,7.5973e-05,6.874e-05,0.000943773,0.000224521
32,0.00821509,0.0005189,0.000490847,6.5193e-05,0.000183089
32,0.00362247,0.000908049,7.1138e-05,6.7301e-05,6.4702e-05
32,0.00350408,7.1175e-05,6.5527e-05,7.1432e-05,7.396e-05
64,0.005159,0.000389057,0.00371159,0.0042883,0.000793487
64,0.00290458,0.000501458,0.000457791,0.00101359,0.000612587
64,0.00591799,0.000928702,0.000582823,0.000437333,0.000383052
64,0.0114026,0.00176393,0.00163656,0.00105373,0.00147429
64,0.00291536,0.00445506,0.00118922,0.000250191,0.000218644
128,0.0133292,0.00373674,0.00342231,0.00257356,0.00171401
128,0.00622621,0.00281701,0.00606705,0.00366097,0.00679852
128,0.00613454,0.00233031,0.00190443,0.00119061,0.00107249
128,0.0103853,0.00198322,0.00677763,0.0039369,0.0057388
128,0.0211956,0.0131009,0.00662618,0.00380303,0.00196015
256,0.0238846,0.0241618,0.0143741,0.00545877,0.00912305
256,0.0112282,0.0315388,0.0130785,0.0164746,0.00528305
256,0.0181622,0.0201601,0.0130425,0.0122048,0.00987868
256,0.0116548,0.029622,0.0210115,0.00940023,0.00927455
256,0.017037,0.0183694,0.0113201,0.00392196,0.00389725
512,0.0447158,0.0563682,0.0507008,0.0223372,0.0190051
512,0.0290563,0.0890726,0.147223,0.0758067,0.0623005
512,0.0589534,0.100254,0.0730013,0.0527606,0.0243934
512,0.0313741,0.0484884,0.0821224,0.0207362,0.0184394
512,0.100719,0.073228,0.0574274,0.0241189,0.0401524
1024,0.182046,0.271698,0.303907,0.0658778,0.0687893
1024,0.121804,0.287031,0.182266,0.0614132,0.0772343
1024,0.246945,0.273408,0.184346,0.0672995,0.0786283
1024,0.185032,0.252594,0.167936,0.0607923,0.0663616
1024,0.131135,0.233381,0.182786,0.0659941,0.0677747
2048,0.32014,0.768597,0.689817,0.305316,0.194928
2048,0.260139,0.619818,0.644533,0.200865,0.197336
2048,0.33237,0.787718,0.696636,0.276876,0.194697
2048,0.436243,0.677125,0.625048,0.184535,0.196946
2048,0.324374,0.631715,0.575494,0.177159,0.216151
n tuplas,Tiempo de contruccion,Array Ordenado,Array Ordenado Optimizado,Heap,Heap Optimizado
