32,0.004208,8.0122e-05,7.043e-05,0.000288964,6.0747e-05
32,0.0025021,0.000246999,7.432e-05,0.000132122,6.2861e-05
32,0.00150705,0.000229747,7.2622e-05,8.165e-05,8.3868e-05
32,0.00166621,0.000194445,7.9808e-05,9.8077e-05,0.000119817
32,0.0060677,7.3109e-05,6.9093e-05,6.5402e-05,6.3942e-05
64,0.00286014,0.00035421,0.000394121,0.000287949,0.000281812
64,0.00511588,0.000388673,0.000345708,0.00025188,0.000265824
64,0.00283155,0.00347193,0.000415082,0.00197048,0.000690144
64,0.00919017,0.000511253,0.00250694,0.000243855,0.000401603
64,0.00379077,0.00431987,0.000346636,0.000250397,0.000206477
128,0.016723,0.00198164,0.00240166,0.00077032,0.000863466
128,0.0130902,0.00228339,0.00178515,0.000798318,0.000846316
128,0.0103997,0.00200313,0.00187295,0.00104415,0.000863783
128,0.00403185,0.00221167,0.00473377,0.00340712,0.00115671
128,0.00565537,0.00291723,0.00204785,0.000990953,0.000993333
256,0.0189112,0.00807596,0.0137827,0.0131451,0.00593032
256,0.011891,0.0104974,0.0212201,0.00530061,0.00422923
256,0.0277047,0.0229545,0.0113145,0.0216183,0.00337198
256,0.0401043,0.0326532,0.0239689,0.0155939,0.0171969
256,0.0236267,0.0199687,0.029837,0.00859676,0.00400596
512,0.07195,0.0642053,0.0516954,0.010756,0.0158079
512,0.0313217,0.0591558,0.045691,0.0112058,0.0167107
512,0.0603195,0.0482774,0.0403172,0.0122677,0.018221
512,0.0317811,0.0353405,0.0364165,0.013645,0.0155503
512,0.0334209,0.0473128,0.0385934,0.0127196,0.0141243
1024,0.0812251,0.158073,0.14373,0.0475893,0.0472169
1024,0.0775668,0.145828,0.1426,0.047063,0.0480696
1024,0.0735063,0.145097,0.151831,0.0479189,0.0509422
1024,0.0721405,0.146022,0.143765,0.0578976,0.0611315
1024,0.0728451,0.154754,0.148976,0.0522275,0.0520046
2048,0.202714,0.638755,0.666054,0.184588,0.191248
2048,0.203976,0.666793,0.660022,0.240615,0.181334
2048,0.20825,0.657405,0.670101,0.180967,0.1919
2048,0.206773,0.675767,0.691959,0.198055,0.201093
2048,0.24459,0.710038,0.708885,0.204729,0.212631
4096,0.860712,3.70896,6.18632,2.95524,2.0936
4096,1.92809,8.91612,8.61998,2.06139,1.97782
4096,2.09875,8.2699,8.63345,1.92431,1.89434
4096,2.08684,8.31741,8.42991,2.03307,1.9937
4096,2.15464,8.27767,8.22901,1.98164,1.92396
8192,8.76593,39.6128,37.0496,10.9574,10.2026
8192,7.48385,27.9345,33.4393,7.92297,7.678
8192,7.38056,34.0193,33.6683,8.16421,8.03536
8192,9.8396,34.1967,33.9199,8.17156,7.20329
8192,7.06853,33.4232,34.4859,8.30682,7.50896
