32,0.00352662,0.000137485,0.000117668,9.6055e-05,0.000100212
32,0.00178299,8.0931e-05,7.3585e-05,6.9467e-05,5.7102e-05
32,0.00147819,7.263e-05,6.7698e-05,5.6533e-05,5.7254e-05
32,0.0014374,0.000148594,6.8583e-05,5.6833e-05,6.2114e-05
32,0.00143838,7.2257e-05,6.9064e-05,6.5909e-05,0.000126587
64,0.00301972,0.000954541,0.00064083,0.00026517,0.000212127
64,0.00297936,0.000431467,0.000329609,0.000216003,0.00034715
64,0.00271539,0.000432745,0.000317705,0.000227837,0.000257589
64,0.00190748,0.000440379,0.000467775,0.000259125,0.000499958
64,0.00232811,0.000376316,0.000332904,0.000247776,0.0002232
128,0.0166405,0.00225404,0.00584161,0.00072595,0.000749138
128,0.0102684,0.00175652,0.00315678,0.00102557,0.000632102
128,0.00936548,0.00179145,0.00263359,0.000760362,0.000817933
128,0.00898643,0.00171188,0.00203165,0.00083821,0.000743304
128,0.00721576,0.00185483,0.00254152,0.00170723,0.000774832
256,0.0141207,0.007983,0.00940483,0.0027673,0.00275922
256,0.0114075,0.00916758,0.00827615,0.00295517,0.00315049
256,0.0335681,0.00940955,0.0176818,0.00286038,0.00328715
256,0.0336668,0.0273926,0.0110424,0.0135606,0.00362828
256,0.0315931,0.0338479,0.0209225,0.0115696,0.00302168
512,0.067222,0.0456446,0.0512725,0.0102886,0.0162852
512,0.0307195,0.0483751,0.050423,0.01419,0.0108891
512,0.0371715,0.0521557,0.0332587,0.0162628,0.0110488
512,0.0298181,0.0331119,0.0389494,0.0115094,0.0166155
512,0.0290074,0.0344804,0.0372069,0.0117973,0.0100044
1024,0.0766494,0.19687,0.197822,0.0593868,0.053907
1024,0.0968779,0.138538,0.160501,0.0450329,0.0433222
1024,0.0795313,0.14921,0.202598,0.0443998,0.142389
1024,0.0987459,0.194761,0.172983,0.0879312,0.0618417
1024,0.16186,0.239022,0.212549,0.0569285,0.0655917
2048,0.273948,0.587617,0.64545,0.175777,0.182042
2048,0.261338,0.575414,0.612005,0.165794,0.181788
2048,0.251316,0.592644,0.569977,0.198753,0.184502
2048,0.238254,0.589664,0.747085,0.17447,0.152786
2048,0.224007,0.591863,0.728637,0.162475,0.19276
4096,0.808101,3.35695,2.81521,0.950218,0.633244
4096,0.735348,2.62413,2.85726,0.689807,0.941755
4096,0.907494,3.47103,3.16661,0.694821,0.719363
4096,0.836973,3.0687,3.26586,0.69348,0.795339
4096,1.13563,3.45774,3.36307,0.950049,0.74985
