32,0.00510917,0.000170456,0.000248208,0.000136378,0.000110861
32,0.00711364,8.0828e-05,0.00522652,9.8174e-05,6.3933e-05
32,0.00312781,0.000194315,0.000133613,6.6155e-05,0.00637503
32,0.0131283,7.7317e-05,6.8925e-05,0.000831499,7.3759e-05
32,0.0300671,0.000439746,0.000387348,0.000254101,0.000335407
64,0.00369867,0.000365048,0.000334817,0.000246773,0.000243968
64,0.00333659,0.000353097,0.000320029,0.000222425,0.00018494
64,0.0106121,0.000356132,0.000320496,0.000198395,0.000183919
64,0.00569113,0.000358155,0.000328986,0.000201891,0.000195523
64,0.0031762,0.000350045,0.000525499,0.000281327,0.00020257
128,0.0220314,0.00668633,0.00152983,0.000791925,0.00161901
128,0.00431991,0.0015408,0.00419208,0.000689548,0.000740867
128,0.00494298,0.001919,0.00588961,0.000871213,0.000703397
128,0.0140074,0.0107453,0.0168996,0.000875913,0.000840645
128,0.0048976,0.00155479,0.00679319,0.00289781,0.00156779
256,0.0159822,0.00990632,0.0242604,0.00609256,0.00289238
256,0.0195867,0.0149148,0.00849519,0.00293468,0.00729995
256,0.0278446,0.0265098,0.0163036,0.00508716,0.00302238
256,0.0254243,0.0108378,0.0130181,0.0158676,0.00374402
256,0.0178688,0.0233514,0.0149524,0.00341432,0.0153602
512,0.0797797,0.0916236,0.0743996,0.0246246,0.0333508
512,0.0676652,0.0568415,0.041076,0.0126891,0.0133113
512,0.0713688,0.0605209,0.0454723,0.0253714,0.0180744
512,0.0639307,0.0658326,0.0439849,0.0196495,0.0114349
512,0.0582287,0.0312373,0.0355175,0.0208983,0.0159146
1024,0.107038,0.128723,0.159909,0.0679907,0.0372273
1024,0.0775438,0.138207,0.151177,0.0401518,0.0595499
1024,0.0710612,0.144877,0.148487,0.0589815,0.0416224
1024,0.077395,0.129732,0.127561,0.0623175,0.0672837
1024,0.096356,0.129307,0.150286,0.0402805,0.051016
2048,0.214296,0.68614,0.575328,0.290443,0.189468
2048,0.253538,0.594066,0.60937,0.194067,0.16677
2048,0.249289,0.569296,0.593849,0.160816,0.211763
2048,0.314924,0.58205,0.828071,0.199327,0.354018
2048,0.246383,0.965173,0.727617,0.220503,0.291349
4096,1.32925,5.14681,5.66537,1.68029,1.81681
4096,1.52261,3.80824,3.59354,0.784472,0.765792
4096,0.788536,3.21798,3.67029,1.04245,1.02771
4096,0.982258,3.42988,3.31141,0.957192,0.914191
4096,0.770778,3.45753,3.34489,0.77803,0.823924
n tuplas,Tiempo de contruccion,Array Ordenado,Array Ordenado Optimizado,Heap,Heap Optimizado
